member_a_id,member_b_id,member_a_name,member_b_name,metric
B001210,C000174,Robert Byrd,Thomas Carper,1.0
T000464,V000126,Jon Tester,George Voinovich,0.0
C000141,N000180,Benjamin Cardin,Ben Nelson,2.0
B001135,J000177,Richard Burr,Tim Johnson,0.0
D000432,S001163,Byron Dorgan,Ken Salazar,2.0
D000388,M001111,Christopher Dodd,Patty Murray,4.0
R000146,S001141,Harry Reid,Jeff Sessions,0.0
H001016,V000127,Kay Hutchison,David Vitter,1.0
B000611,M000702,Christopher Bond,Barbara Mikulski,1.0
B000243,S001141,Max Baucus,Jeff Sessions,0.0
C000141,S000320,Benjamin Cardin,Richard Shelby,0.0
C001035,S000148,Susan Collins,Charles Schumer,6.0
M000355,S000709,Mitch McConnell,Arlen Specter,0.0
S000033,T000162,Bernard Sanders,Craig Thomas,0.0
M001111,V000127,Patty Murray,David Vitter,1.0
B001135,T000162,Richard Burr,Craig Thomas,0.0
B000611,D000407,Christopher Bond,Pete Domenici,1.0
C000567,F000062,Thad Cochran,Dianne Feinstein,2.0
K000148,M000303,John Kerry,John McCain,0.0
W000802,W000779,Sheldon Whitehouse,Ron Wyden,0.0
H001028,M001111,Chuck Hagel,Patty Murray,1.0
A000360,S001142,Lamar Alexander,Gordon Smith,1.0
B001135,C001070,Richard Burr,Bob Casey,1.0
C001071,L000174,Bob Corker,Patrick Leahy,1.0
C000174,C001056,Thomas Carper,John Cornyn,1.0
H000206,P000590,Tom Harkin,Mark Pryor,1.0
K000367,W000802,Amy Klobuchar,Sheldon Whitehouse,2.0
H001016,M001153,Kay Hutchison,Lisa Murkowski,1.0
K000105,S001141,Edward Kennedy,Jeff Sessions,0.0
D000601,L000261,Elizabeth Dole,Carl Levin,0.0
C001057,H000206,Norm Coleman,Tom Harkin,1.0
C000560,K000105,Tom Coburn,Edward Kennedy,1.0
F000061,G000359,Russ Feingold,Lindsey Graham,0.0
N000032,P000590,Bill Nelson,Mark Pryor,1.0
B001261,R000122,John Barrasso,Jack Reed,0.0
C001070,C000880,Bob Casey,Michael Crapo,0.0
C001035,L000123,Susan Collins,Frank Lautenberg,5.0
R000307,W000802,Pat Roberts,Sheldon Whitehouse,0.0
C001057,T000464,Norm Coleman,Jon Tester,0.0
J000177,O000167,Tim Johnson,Barack Obama,3.0
B001233,F000062,Evan Bayh,Dianne Feinstein,1.0
N000180,S000033,Ben Nelson,Bernard Sanders,0.0
C001035,S000888,Susan Collins,Ted Stevens,3.0
B001066,W000437,Jim Bunning,Roger Wicker,0.0
G000445,W000154,Judd Gregg,John Warner,0.0
R000307,T000464,Pat Roberts,Jon Tester,0.0
C000174,I000024,Thomas Carper,James Inhofe,0.0
F000061,T000464,Russ Feingold,Jon Tester,0.0
A000069,R000122,Daniel Akaka,Jack Reed,1.0
D000407,H001016,Pete Domenici,Kay Hutchison,1.0
S001141,V000126,Jeff Sessions,George Voinovich,0.0
C000127,S000148,Maria Cantwell,Charles Schumer,6.0
K000352,R000146,Jon Kyl,Harry Reid,0.0
B000243,K000148,Max Baucus,John Kerry,3.0
C000705,E000285,Kent Conrad,Michael Enzi,0.0
M001162,S001142,Mel Martinez,Gordon Smith,1.0
C001035,L000261,Susan Collins,Carl Levin,3.0
C000880,J000177,Michael Crapo,Tim Johnson,0.0
A000069,B000944,Daniel Akaka,Sherrod Brown,3.0
D000407,F000061,Pete Domenici,Russ Feingold,0.0
S001163,W000779,Ken Salazar,Ron Wyden,0.0
B000611,D000388,Christopher Bond,Christopher Dodd,1.0
T000250,V000126,John Thune,George Voinovich,0.0
G000359,T000250,Lindsey Graham,John Thune,0.0
C000286,V000127,Saxby Chambliss,David Vitter,1.0
M000303,S000709,John McCain,Arlen Specter,0.0
L000504,S001141,Richard Lugar,Jeff Sessions,0.0
B000382,D000432,Robert Bennett,Byron Dorgan,0.0
K000352,W000803,Jon Kyl,Jim Webb,0.0
B001261,B000944,John Barrasso,Sherrod Brown,0.0
P000590,R000361,Mark Pryor,John Rockefeller,2.0
C001035,L000304,Susan Collins,Joseph Lieberman,5.0
H000338,K000105,Orrin Hatch,Edward Kennedy,3.0
C000141,C000560,Benjamin Cardin,Tom Coburn,1.0
A000109,B000944,Wayne Allard,Sherrod Brown,0.0
L000035,W000802,Blanche Lincoln,Sheldon Whitehouse,1.0
S000033,S000770,Bernard Sanders,Debbie Stabenow,1.0
C000141,S001163,Benjamin Cardin,Ken Salazar,1.0
B001210,D000407,Robert Byrd,Pete Domenici,1.0
J000177,T000464,Tim Johnson,Jon Tester,1.0
H000206,M001153,Tom Harkin,Lisa Murkowski,1.0
L000550,S000148,Mary Landrieu,Charles Schumer,3.0
B000243,H001028,Max Baucus,Chuck Hagel,0.0
A000109,D000388,Wayne Allard,Christopher Dodd,0.0
G000445,J000177,Judd Gregg,Tim Johnson,0.0
B000243,D000601,Max Baucus,Elizabeth Dole,0.0
A000069,R000146,Daniel Akaka,Harry Reid,3.0
C000141,W000154,Benjamin Cardin,John Warner,2.0
B000382,S000148,Robert Bennett,Charles Schumer,2.0
K000352,R000122,Jon Kyl,Jack Reed,0.0
C000880,D000601,Michael Crapo,Elizabeth Dole,0.0
S000663,W000802,Olympia Snowe,Sheldon Whitehouse,0.0
B000444,M000639,Joseph Biden,Robert Menendez,2.0
B001261,R000146,John Barrasso,Harry Reid,0.0
S001142,V000127,Gordon Smith,David Vitter,1.0
C001071,P000590,Bob Corker,Mark Pryor,1.0
L000123,S001078,Frank Lautenberg,John Sununu,0.0
C000286,M001162,Saxby Chambliss,Mel Martinez,1.0
L000304,S000663,Joseph Lieberman,Olympia Snowe,3.0
A000360,B001233,Lamar Alexander,Evan Bayh,1.0
D000595,M001170,Jim DeMint,Claire McCaskill,0.0
B001261,B000243,John Barrasso,Max Baucus,0.0
B000953,V000127,Sam Brownback,David Vitter,0.0
C001070,G000445,Bob Casey,Judd Gregg,0.0
A000109,B001066,Wayne Allard,Jim Bunning,0.0
B000711,W000779,Barbara Boxer,Ron Wyden,1.0
L000304,S001078,Joseph Lieberman,John Sununu,0.0
F000062,S000709,Dianne Feinstein,Arlen Specter,2.0
C000127,F000062,Maria Cantwell,Dianne Feinstein,5.0
G000386,L000447,Charles Grassley,Trent Lott,0.0
L000304,W000437,Joseph Lieberman,Roger Wicker,0.0
A000069,W000803,Daniel Akaka,Jim Webb,1.0
M001162,M000303,Mel Martinez,John McCain,0.0
C000560,G000445,Tom Coburn,Judd Gregg,0.0
I000024,L000174,James Inhofe,Patrick Leahy,0.0
B000468,C000141,Jeff Bingaman,Benjamin Cardin,2.0
F000062,G000386,Dianne Feinstein,Charles Grassley,0.0
L000261,S001078,Carl Levin,John Sununu,0.0
B000611,K000105,Christopher Bond,Edward Kennedy,1.0
B000953,D000388,Sam Brownback,Christopher Dodd,0.0
C000705,M001153,Kent Conrad,Lisa Murkowski,0.0
C001071,W000802,Bob Corker,Sheldon Whitehouse,0.0
B000944,K000352,Sherrod Brown,Jon Kyl,0.0
C000705,P000590,Kent Conrad,Mark Pryor,1.0
B001261,W000803,John Barrasso,Jim Webb,0.0
M001153,R000361,Lisa Murkowski,John Rockefeller,1.0
H001028,M000303,Chuck Hagel,John McCain,0.0
K000352,V000126,Jon Kyl,George Voinovich,0.0
I000025,W000802,Daniel Inouye,Sheldon Whitehouse,1.0
B001261,V000126,John Barrasso,George Voinovich,0.0
B000711,D000432,Barbara Boxer,Byron Dorgan,4.0
B000243,W000437,Max Baucus,Roger Wicker,0.0
C001041,S000320,Hillary Clinton,Richard Shelby,0.0
D000563,K000305,Richard Durbin,Herb Kohl,3.0
L000504,T000250,Richard Lugar,John Thune,0.0
F000062,W000154,Dianne Feinstein,John Warner,1.0
B000444,D000595,Joseph Biden,Jim DeMint,0.0
B000382,S000888,Robert Bennett,Ted Stevens,1.0
F000061,T000250,Russ Feingold,John Thune,0.0
F000061,M000303,Russ Feingold,John McCain,0.0
C001056,L000174,John Cornyn,Patrick Leahy,2.0
B000944,G000386,Sherrod Brown,Charles Grassley,0.0
H000338,M000702,Orrin Hatch,Barbara Mikulski,2.0
C000286,C000880,Saxby Chambliss,Michael Crapo,0.0
L000550,S000888,Mary Landrieu,Ted Stevens,1.0
D000407,H000338,Pete Domenici,Orrin Hatch,1.0
B001261,H001016,John Barrasso,Kay Hutchison,0.0
B000953,G000386,Sam Brownback,Charles Grassley,0.0
A000109,B000243,Wayne Allard,Max Baucus,0.0
R000122,S001141,Jack Reed,Jeff Sessions,0.0
C000286,G000386,Saxby Chambliss,Charles Grassley,0.0
L000550,L000304,Mary Landrieu,Joseph Lieberman,2.0
E000285,W000779,Michael Enzi,Ron Wyden,0.0
C000705,J000177,Kent Conrad,Tim Johnson,0.0
G000386,S001142,Charles Grassley,Gordon Smith,0.0
B000382,L000304,Robert Bennett,Joseph Lieberman,2.0
M001162,M001111,Mel Martinez,Patty Murray,1.0
N000180,R000307,Ben Nelson,Pat Roberts,1.0
C000858,P000590,Larry Craig,Mark Pryor,1.0
B000944,S001141,Sherrod Brown,Jeff Sessions,0.0
B000382,L000123,Robert Bennett,Frank Lautenberg,2.0
S000033,W000154,Bernard Sanders,John Warner,0.0
L000550,L000261,Mary Landrieu,Carl Levin,2.0
E000194,H001028,John Ensign,Chuck Hagel,1.0
H001016,M001162,Kay Hutchison,Mel Martinez,1.0
R000122,R000361,Jack Reed,John Rockefeller,0.0
B000243,B000953,Max Baucus,Sam Brownback,0.0
B000382,L000261,Robert Bennett,Carl Levin,1.0
B001233,M000355,Evan Bayh,Mitch McConnell,1.0
I000025,K000305,Daniel Inouye,Herb Kohl,3.0
D000563,S000888,Richard Durbin,Ted Stevens,4.0
O000167,R000146,Barack Obama,Harry Reid,4.0
F000062,M000639,Dianne Feinstein,Robert Menendez,3.0
H001028,V000127,Chuck Hagel,David Vitter,1.0
L000261,S001163,Carl Levin,Ken Salazar,3.0
C001035,D000563,Susan Collins,Richard Durbin,5.0
D000388,H001028,Christopher Dodd,Chuck Hagel,1.0
B000243,S001142,Max Baucus,Gordon Smith,3.0
K000148,M001162,John Kerry,Mel Martinez,1.0
I000024,L000447,James Inhofe,Trent Lott,0.0
H000206,W000154,Tom Harkin,John Warner,1.0
C000127,M000355,Maria Cantwell,Mitch McConnell,2.0
B000953,K000148,Sam Brownback,John Kerry,0.0
K000105,R000122,Edward Kennedy,Jack Reed,2.0
C000858,J000177,Larry Craig,Tim Johnson,1.0
F000061,M000639,Russ Feingold,Robert Menendez,1.0
K000352,M000355,Jon Kyl,Mitch McConnell,0.0
B001066,L000447,Jim Bunning,Trent Lott,1.0
L000123,S001163,Frank Lautenberg,Ken Salazar,3.0
B001066,C000174,Jim Bunning,Thomas Carper,1.0
C000880,M001153,Michael Crapo,Lisa Murkowski,0.0
L000261,L000035,Carl Levin,Blanche Lincoln,3.0
S001163,S000888,Ken Salazar,Ted Stevens,2.0
E000194,F000061,John Ensign,Russ Feingold,0.0
C000127,S000888,Maria Cantwell,Ted Stevens,3.0
C000560,R000122,Tom Coburn,Jack Reed,0.0
B000944,K000105,Sherrod Brown,Edward Kennedy,5.0
B000468,H000206,Jeff Bingaman,Tom Harkin,2.0
C000705,W000154,Kent Conrad,John Warner,1.0
B001233,I000025,Evan Bayh,Daniel Inouye,1.0
O000167,W000803,Barack Obama,Jim Webb,2.0
G000386,W000437,Charles Grassley,Roger Wicker,0.0
D000407,V000126,Pete Domenici,George Voinovich,1.0
C000560,S000770,Tom Coburn,Debbie Stabenow,0.0
C000560,C000858,Tom Coburn,Larry Craig,0.0
A000069,H000338,Daniel Akaka,Orrin Hatch,2.0
D000601,R000307,Elizabeth Dole,Pat Roberts,0.0
F000061,R000146,Russ Feingold,Harry Reid,1.0
C000127,K000367,Maria Cantwell,Amy Klobuchar,4.0
M001153,T000464,Lisa Murkowski,Jon Tester,1.0
B001210,L000447,Robert Byrd,Trent Lott,1.0
D000595,F000061,Jim DeMint,Russ Feingold,0.0
J000177,S000320,Tim Johnson,Richard Shelby,0.0
M000702,W000803,Barbara Mikulski,Jim Webb,3.0
B001135,C000560,Richard Burr,Tom Coburn,1.0
D000407,W000803,Pete Domenici,Jim Webb,0.0
B001135,M001153,Richard Burr,Lisa Murkowski,0.0
S001141,W000803,Jeff Sessions,Jim Webb,0.0
L000261,M001111,Carl Levin,Patty Murray,4.0
A000360,B000468,Lamar Alexander,Jeff Bingaman,1.0
K000305,S000663,Herb Kohl,Olympia Snowe,3.0
R000307,S000320,Pat Roberts,Richard Shelby,0.0
C001041,K000305,Hillary Clinton,Herb Kohl,3.0
I000024,W000437,James Inhofe,Roger Wicker,0.0
D000388,W000437,Christopher Dodd,Roger Wicker,0.0
J000177,N000032,Tim Johnson,Bill Nelson,2.0
B000444,T000250,Joseph Biden,John Thune,0.0
B000243,R000307,Max Baucus,Pat Roberts,0.0
C000127,E000194,Maria Cantwell,John Ensign,1.0
C001035,D000432,Susan Collins,Byron Dorgan,3.0
D000407,R000146,Pete Domenici,Harry Reid,2.0
B001135,W000802,Richard Burr,Sheldon Whitehouse,0.0
A000360,W000154,Lamar Alexander,John Warner,1.0
B001066,G000359,Jim Bunning,Lindsey Graham,0.0
C001056,L000447,John Cornyn,Trent Lott,1.0
G000445,P000590,Judd Gregg,Mark Pryor,0.0
C000560,N000032,Tom Coburn,Bill Nelson,0.0
L000035,S000709,Blanche Lincoln,Arlen Specter,2.0
G000386,H001028,Charles Grassley,Chuck Hagel,0.0
C001070,N000032,Bob Casey,Bill Nelson,0.0
S001163,S000148,Ken Salazar,Charles Schumer,5.0
C000567,I000025,Thad Cochran,Daniel Inouye,3.0
C001071,K000305,Bob Corker,Herb Kohl,1.0
C001041,L000447,Hillary Clinton,Trent Lott,2.0
F000061,R000361,Russ Feingold,John Rockefeller,0.0
H001016,L000261,Kay Hutchison,Carl Levin,2.0
B000444,B001135,Joseph Biden,Richard Burr,1.0
L000304,M001111,Joseph Lieberman,Patty Murray,2.0
B000243,E000285,Max Baucus,Michael Enzi,0.0
L000550,M001162,Mary Landrieu,Mel Martinez,1.0
D000432,H001028,Byron Dorgan,Chuck Hagel,0.0
C000286,S000033,Saxby Chambliss,Bernard Sanders,0.0
B001233,K000352,Evan Bayh,Jon Kyl,0.0
M001153,T000250,Lisa Murkowski,John Thune,0.0
D000407,K000148,Pete Domenici,John Kerry,2.0
H001016,L000304,Kay Hutchison,Joseph Lieberman,2.0
D000595,W000154,Jim DeMint,John Warner,0.0
C001041,C000560,Hillary Clinton,Tom Coburn,0.0
C001041,N000032,Hillary Clinton,Bill Nelson,2.0
C000174,R000307,Thomas Carper,Pat Roberts,1.0
B000611,I000025,Christopher Bond,Daniel Inouye,1.0
R000307,S000148,Pat Roberts,Charles Schumer,1.0
A000069,S000709,Daniel Akaka,Arlen Specter,1.0
W000437,W000779,Roger Wicker,Ron Wyden,0.0
N000180,R000361,Ben Nelson,John Rockefeller,2.0
H001016,S000888,Kay Hutchison,Ted Stevens,2.0
D000563,W000437,Richard Durbin,Roger Wicker,0.0
B000468,D000595,Jeff Bingaman,Jim DeMint,0.0
A000069,C000127,Daniel Akaka,Maria Cantwell,3.0
H001016,L000123,Kay Hutchison,Frank Lautenberg,2.0
A000109,W000779,Wayne Allard,Ron Wyden,0.0
B001261,S000709,John Barrasso,Arlen Specter,0.0
B000944,H000338,Sherrod Brown,Orrin Hatch,2.0
I000024,S001078,James Inhofe,John Sununu,0.0
L000123,M001111,Frank Lautenberg,Patty Murray,2.0
B000243,G000386,Max Baucus,Charles Grassley,0.0
M001111,S000888,Patty Murray,Ted Stevens,3.0
A000109,D000563,Wayne Allard,Richard Durbin,0.0
K000305,K000352,Herb Kohl,Jon Kyl,0.0
R000146,W000154,Harry Reid,John Warner,1.0
C001070,L000504,Bob Casey,Richard Lugar,0.0
F000062,K000105,Dianne Feinstein,Edward Kennedy,3.0
C000567,K000352,Thad Cochran,Jon Kyl,0.0
D000407,T000250,Pete Domenici,John Thune,0.0
C001070,M000702,Bob Casey,Barbara Mikulski,1.0
B000468,E000194,Jeff Bingaman,John Ensign,1.0
B000382,M001111,Robert Bennett,Patty Murray,1.0
B000243,B000711,Max Baucus,Barbara Boxer,3.0
C001035,M001153,Susan Collins,Lisa Murkowski,1.0
C000286,S000888,Saxby Chambliss,Ted Stevens,1.0
C000286,L000123,Saxby Chambliss,Frank Lautenberg,1.0
C000560,L000504,Tom Coburn,Richard Lugar,0.0
B000611,S000663,Christopher Bond,Olympia Snowe,1.0
M001162,S001078,Mel Martinez,John Sununu,0.0
B000944,M000355,Sherrod Brown,Mitch McConnell,2.0
B000444,C000141,Joseph Biden,Benjamin Cardin,2.0
C001057,L000504,Norm Coleman,Richard Lugar,1.0
B000611,I000055,Christopher Bond,Johnny Isakson,1.0
F000062,V000126,Dianne Feinstein,George Voinovich,1.0
C001041,K000352,Hillary Clinton,Jon Kyl,0.0
L000174,S001142,Patrick Leahy,Gordon Smith,2.0
C000560,G000359,Tom Coburn,Lindsey Graham,0.0
C000174,H001016,Thomas Carper,Kay Hutchison,2.0
D000563,H001028,Richard Durbin,Chuck Hagel,1.0
M000355,R000122,Mitch McConnell,Jack Reed,0.0
C000141,D000601,Benjamin Cardin,Elizabeth Dole,0.0
B000611,C001071,Christopher Bond,Bob Corker,1.0
M001162,O000167,Mel Martinez,Barack Obama,1.0
J000177,L000504,Tim Johnson,Richard Lugar,1.0
M001111,S000148,Patty Murray,Charles Schumer,4.0
C001035,V000127,Susan Collins,David Vitter,1.0
B000444,C000880,Joseph Biden,Michael Crapo,0.0
K000105,W000802,Edward Kennedy,Sheldon Whitehouse,1.0
H001028,W000779,Chuck Hagel,Ron Wyden,0.0
B000468,M000639,Jeff Bingaman,Robert Menendez,2.0
H001016,S000148,Kay Hutchison,Charles Schumer,2.0
D000432,W000802,Byron Dorgan,Sheldon Whitehouse,1.0
G000359,J000177,Lindsey Graham,Tim Johnson,0.0
C001035,S001163,Susan Collins,Ken Salazar,3.0
C000705,F000061,Kent Conrad,Russ Feingold,0.0
L000261,S000709,Carl Levin,Arlen Specter,3.0
C001035,D000388,Susan Collins,Christopher Dodd,3.0
E000194,W000154,John Ensign,John Warner,1.0
D000595,M001153,Jim DeMint,Lisa Murkowski,0.0
B000944,I000025,Sherrod Brown,Daniel Inouye,4.0
L000035,S000888,Blanche Lincoln,Ted Stevens,2.0
G000359,P000590,Lindsey Graham,Mark Pryor,0.0
C000705,M001111,Kent Conrad,Patty Murray,0.0
B001233,K000105,Evan Bayh,Edward Kennedy,1.0
L000035,V000126,Blanche Lincoln,George Voinovich,1.0
B001135,F000061,Richard Burr,Russ Feingold,0.0
C001056,M000355,John Cornyn,Mitch McConnell,2.0
B000444,L000504,Joseph Biden,Richard Lugar,1.0
E000285,V000127,Michael Enzi,David Vitter,1.0
D000563,L000261,Richard Durbin,Carl Levin,4.0
M001162,S000709,Mel Martinez,Arlen Specter,0.0
L000304,T000250,Joseph Lieberman,John Thune,0.0
K000367,R000146,Amy Klobuchar,Harry Reid,3.0
L000504,P000590,Richard Lugar,Mark Pryor,1.0
C000567,W000154,Thad Cochran,John Warner,2.0
K000148,S000148,John Kerry,Charles Schumer,5.0
M001170,R000307,Claire McCaskill,Pat Roberts,1.0
D000388,E000285,Christopher Dodd,Michael Enzi,2.0
I000055,R000307,Johnny Isakson,Pat Roberts,1.0
D000432,S001142,Byron Dorgan,Gordon Smith,3.0
K000105,L000504,Edward Kennedy,Richard Lugar,1.0
O000167,S000709,Barack Obama,Arlen Specter,3.0
S001141,W000802,Jeff Sessions,Sheldon Whitehouse,0.0
C000127,O000167,Maria Cantwell,Barack Obama,3.0
B000953,D000432,Sam Brownback,Byron Dorgan,0.0
C001035,M000303,Susan Collins,John McCain,0.0
B000611,S001141,Christopher Bond,Jeff Sessions,0.0
S001078,W000803,John Sununu,Jim Webb,0.0
C000127,D000595,Maria Cantwell,Jim DeMint,0.0
B000711,G000386,Barbara Boxer,Charles Grassley,0.0
A000360,B000444,Lamar Alexander,Joseph Biden,1.0
D000407,W000437,Pete Domenici,Roger Wicker,0.0
S000148,S000709,Charles Schumer,Arlen Specter,4.0
K000367,W000803,Amy Klobuchar,Jim Webb,2.0
C001041,L000174,Hillary Clinton,Patrick Leahy,4.0
C000141,D000563,Benjamin Cardin,Richard Durbin,4.0
B000468,T000250,Jeff Bingaman,John Thune,0.0
B000468,L000504,Jeff Bingaman,Richard Lugar,1.0
F000062,H000338,Dianne Feinstein,Orrin Hatch,2.0
L000304,W000779,Joseph Lieberman,Ron Wyden,1.0
C000127,M000702,Maria Cantwell,Barbara Mikulski,3.0
A000069,I000024,Daniel Akaka,James Inhofe,0.0
D000407,S000709,Pete Domenici,Arlen Specter,0.0
K000148,S000888,John Kerry,Ted Stevens,4.0
I000024,L000504,James Inhofe,Richard Lugar,0.0
C000127,L000123,Maria Cantwell,Frank Lautenberg,4.0
B000953,D000563,Sam Brownback,Richard Durbin,0.0
B000953,W000779,Sam Brownback,Ron Wyden,0.0
B000611,M000355,Christopher Bond,Mitch McConnell,2.0
C000705,C000858,Kent Conrad,Larry Craig,0.0
D000432,S000148,Byron Dorgan,Charles Schumer,4.0
C001071,R000122,Bob Corker,Jack Reed,0.0
B000711,V000127,Barbara Boxer,David Vitter,1.0
B000444,H000206,Joseph Biden,Tom Harkin,1.0
C001057,W000154,Norm Coleman,John Warner,1.0
C000567,K000105,Thad Cochran,Edward Kennedy,3.0
A000360,P000590,Lamar Alexander,Mark Pryor,1.0
B000944,S000663,Sherrod Brown,Olympia Snowe,3.0
C000858,C000880,Larry Craig,Michael Crapo,0.0
L000174,W000803,Patrick Leahy,Jim Webb,3.0
B000711,D000388,Barbara Boxer,Christopher Dodd,4.0
B000382,E000285,Robert Bennett,Michael Enzi,1.0
C000141,F000061,Benjamin Cardin,Russ Feingold,1.0
C000858,L000304,Larry Craig,Joseph Lieberman,1.0
C001070,C000858,Bob Casey,Larry Craig,0.0
C000880,D000563,Michael Crapo,Richard Durbin,0.0
R000122,S000663,Jack Reed,Olympia Snowe,1.0
C001057,C000880,Norm Coleman,Michael Crapo,0.0
D000407,N000180,Pete Domenici,Ben Nelson,2.0
E000194,M001153,John Ensign,Lisa Murkowski,1.0
C000858,W000779,Larry Craig,Ron Wyden,0.0
B000243,C001035,Max Baucus,Susan Collins,2.0
K000148,L000261,John Kerry,Carl Levin,5.0
E000285,G000386,Michael Enzi,Charles Grassley,0.0
D000563,S001142,Richard Durbin,Gordon Smith,4.0
S001142,W000779,Gordon Smith,Ron Wyden,1.0
C000127,N000180,Maria Cantwell,Ben Nelson,2.0
B000444,C000705,Joseph Biden,Kent Conrad,1.0
M001162,S001163,Mel Martinez,Ken Salazar,1.0
S001141,V000127,Jeff Sessions,David Vitter,0.0
C000560,T000464,Tom Coburn,Jon Tester,0.0
K000352,W000802,Jon Kyl,Sheldon Whitehouse,0.0
B000944,C001071,Sherrod Brown,Bob Corker,1.0
B000468,S001141,Jeff Bingaman,Jeff Sessions,0.0
S001163,V000127,Ken Salazar,David Vitter,1.0
D000432,H001016,Byron Dorgan,Kay Hutchison,1.0
F000061,G000445,Russ Feingold,Judd Gregg,0.0
S001163,S000320,Ken Salazar,Richard Shelby,0.0
K000305,M000702,Herb Kohl,Barbara Mikulski,3.0
B000953,M001162,Sam Brownback,Mel Martinez,0.0
H001028,L000261,Chuck Hagel,Carl Levin,1.0
H000338,M000355,Orrin Hatch,Mitch McConnell,1.0
D000432,M001111,Byron Dorgan,Patty Murray,2.0
M001170,M000639,Claire McCaskill,Robert Menendez,3.0
B000444,C000858,Joseph Biden,Larry Craig,1.0
D000388,S001163,Christopher Dodd,Ken Salazar,2.0
I000024,S000320,James Inhofe,Richard Shelby,0.0
H001028,L000304,Chuck Hagel,Joseph Lieberman,1.0
S000663,W000803,Olympia Snowe,Jim Webb,2.0
C000567,O000167,Thad Cochran,Barack Obama,3.0
N000180,S000663,Ben Nelson,Olympia Snowe,2.0
H001028,S000888,Chuck Hagel,Ted Stevens,1.0
N000032,R000146,Bill Nelson,Harry Reid,2.0
B001210,D000601,Robert Byrd,Elizabeth Dole,0.0
B001233,M000702,Evan Bayh,Barbara Mikulski,1.0
L000504,M001153,Richard Lugar,Lisa Murkowski,1.0
K000105,S000663,Edward Kennedy,Olympia Snowe,3.0
B001233,D000407,Evan Bayh,Pete Domenici,1.0
C000286,K000105,Saxby Chambliss,Edward Kennedy,1.0
R000122,V000126,Jack Reed,George Voinovich,0.0
T000464,W000779,Jon Tester,Ron Wyden,1.0
C000141,J000177,Benjamin Cardin,Tim Johnson,2.0
S000148,W000437,Charles Schumer,Roger Wicker,0.0
C001071,W000803,Bob Corker,Jim Webb,0.0
D000595,P000590,Jim DeMint,Mark Pryor,0.0
B001261,W000802,John Barrasso,Sheldon Whitehouse,0.0
I000025,V000126,Daniel Inouye,George Voinovich,1.0
G000359,M001153,Lindsey Graham,Lisa Murkowski,0.0
R000146,S000663,Harry Reid,Olympia Snowe,2.0
G000445,S000033,Judd Gregg,Bernard Sanders,0.0
M001170,S000033,Claire McCaskill,Bernard Sanders,1.0
D000595,G000386,Jim DeMint,Charles Grassley,0.0
B000711,M001162,Barbara Boxer,Mel Martinez,1.0
B000243,S001078,Max Baucus,John Sununu,0.0
B000944,L000035,Sherrod Brown,Blanche Lincoln,2.0
C000174,C001041,Thomas Carper,Hillary Clinton,2.0
B001066,D000601,Jim Bunning,Elizabeth Dole,0.0
D000388,S001141,Christopher Dodd,Jeff Sessions,0.0
K000367,R000122,Amy Klobuchar,Jack Reed,0.0
L000261,W000437,Carl Levin,Roger Wicker,0.0
A000109,L000304,Wayne Allard,Joseph Lieberman,0.0
C001071,V000126,Bob Corker,George Voinovich,1.0
B001210,S000320,Robert Byrd,Richard Shelby,0.0
B001233,O000167,Evan Bayh,Barack Obama,1.0
I000025,W000803,Daniel Inouye,Jim Webb,2.0
A000109,L000261,Wayne Allard,Carl Levin,0.0
J000177,T000250,Tim Johnson,John Thune,0.0
B001135,C001057,Richard Burr,Norm Coleman,1.0
B000444,N000032,Joseph Biden,Bill Nelson,1.0
B001210,L000550,Robert Byrd,Mary Landrieu,1.0
I000055,M001170,Johnny Isakson,Claire McCaskill,1.0
L000447,R000307,Trent Lott,Pat Roberts,1.0
R000122,W000802,Jack Reed,Sheldon Whitehouse,0.0
B000468,M001170,Jeff Bingaman,Claire McCaskill,2.0
C000174,T000162,Thomas Carper,Craig Thomas,0.0
B000382,F000062,Robert Bennett,Dianne Feinstein,2.0
K000305,O000167,Herb Kohl,Barack Obama,3.0
S000663,V000126,Olympia Snowe,George Voinovich,1.0
C001056,S000320,John Cornyn,Richard Shelby,0.0
C000127,K000105,Maria Cantwell,Edward Kennedy,3.0
C001057,T000250,Norm Coleman,John Thune,0.0
G000386,M001111,Charles Grassley,Patty Murray,0.0
C000286,D000432,Saxby Chambliss,Byron Dorgan,0.0
D000563,H001016,Richard Durbin,Kay Hutchison,2.0
S000888,W000437,Ted Stevens,Roger Wicker,0.0
L000123,W000437,Frank Lautenberg,Roger Wicker,0.0
M000639,P000590,Robert Menendez,Mark Pryor,2.0
G000445,W000802,Judd Gregg,Sheldon Whitehouse,0.0
C000141,C001057,Benjamin Cardin,Norm Coleman,1.0
B000243,B000382,Max Baucus,Robert Bennett,0.0
M001111,W000779,Patty Murray,Ron Wyden,0.0
B000944,K000367,Sherrod Brown,Amy Klobuchar,4.0
D000601,I000024,Elizabeth Dole,James Inhofe,0.0
C000567,M000702,Thad Cochran,Barbara Mikulski,2.0
B000611,F000062,Christopher Bond,Dianne Feinstein,1.0
B000243,L000550,Max Baucus,Mary Landrieu,0.0
H001028,S000148,Chuck Hagel,Charles Schumer,1.0
D000563,M001111,Richard Durbin,Patty Murray,3.0
M000303,S001078,John McCain,John Sununu,0.0
